Work ID,Title,Credit(Different PN),First published,First published in,evaluation,review
27150,Mazinger Z [TV Land version] serialization ended;;;;;;Mazinger Z;TV Land version;Mazinger Z;Mazinger Z Mazinger Z Mazinger Z,Manga (Tenpou Leather) [Manga: Tenpou Leather],1973,TV Land,0,
26192,Moero Attack;;;;; Moero Attack; Moero Attack; Moero Attack Moero Attack Moero Attack,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,,0,
91605,The Man Who Was Always In Love One-shot The Man Who Was Always In Love,(Morihiko Ishikawa),1975,Monthly Play Comic,0,
91620,Revived Stock Certificates Read-through Revived Stock Certificates,(Morihiko Ishikawa),1975,Monthly Play Comic,0,
91631,Things are money One-shot Things are money,(Morihiko Ishikawa),1976,Monthly Play Comic,0,
91642,JealousyOne-shotJealousy,(Morihiko Ishikawa),1976,Monthly Play Comic,0,
91675,Female body traffic rules One-shot Female body traffic rules,(Morihiko Ishikawa),1977,Monthly Play Comic,0,
91679,Burnt Earth P.C. Gekiga Roadshow One-shot Burnt Earth;; P.C. Gekiga Roadshow,(Morihiko Ishikawa),1977,Monthly Play Comic,0,
26776,Inazuman serialization ended;;;;;Inazuman;Inazuman Inazuman Inazuman,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1974,First grade elementary school,0,
26777,Inazuman F serialization ended;;;;;Inazuman Flash;Inazuman F;Inazuman Flash Inazuman Flash Inazuman Flash,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1974,First grade elementary school,0,
28436,Space Sheriff Gavan [Boukenoh version] serialization ended;;;;Space Sheriff Gavan;Space Sheriff Gavan;Space Sheriff Gavan Space Sheriff Gavan,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1982,Adventure King,0,
36177,Space Sheriff Sharivan [Adventure King/TV Anime Magazine Edition]Serialization ended Space Sheriff Sharivan; Uchuu Keiji Sharivan;; Uchuu Keiji Sharivan; Adventure King/TV Anime Magazine Edition Uchuu Keiji Sharivan Uchuu Keiji Sharivan,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1983,TV Anime Magazine,0,
25937,Glorious Kamen Rider serialization has ended;;;;;;Glorious Kamen Rider;Glorious Kamen Rider Glorious Kamen Rider Glorious Kamen Rider,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1982,Adventure King,0,
41869,Kaiketsu Zubat [Tanoshii Kindergarten Edition] Serialization Ended Kaiketsu Zubat; Kaiketsu Zubat Kaiketsu Zubat,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1977,Fun kindergarten,0,
27874,Kamen Rider [Disneyland version];;;; Kamen Rider; Kamen Rider; Kamen Rider Kamen Rider,Illustrations (Ishikawa Kyojin) [Illustrations: Sugaya Mitsuru],,,0,
16684,Kamen Rider Amazon [TV Magazine Edition] serialization ended;;;; Kamen Rider Amazon; Kamen Rider Amazon; Kamen Rider Amazon Kamen Rider Amazon Kamen Rider Amazon,Cooperation (Morihiko Ishikawa) [Manga: Shotaro Ishimori],1974,TV Magazine,0,
38510,Kamen Rider Amazon [Disneyland version] Kamen Rider Amazon; Kamen Rider Amazon Kamen Rider Amazon Kamen Rider Amazon,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1974,Disneyland,0,
37902,Kamen Rider X [Disneyland version] serialization ended;;;;;; Kamen Rider X; Kamen Rider X; Disneyland version; Kamen Rider X Kamen Rider X Kamen Rider X,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1974,Disneyland,0,
37903,Kamen Rider X [Tanoshii Youchien Version] serialization ended Kamen Rider X; Kamen Rider X Kamen Rider X Kamen Rider X,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1974,Fun kindergarten,0,
24484,Kamen Rider (Skyrider) [Bokenoh version] serialization ended;;;;Kamen Rider Skyrider;Kamen Rider Skyrider;Kamen Rider (Skyrider) Kamen Rider Skyrider Kamen Rider Skyrider,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1979,Adventure King,0,
19939,Kamen Rider Stronger [TV Magazine version] serialization ended;;;; Kamen Rider Stronger; Kamen Rider Stronger; Kamen Rider Stronger Kamen Rider Stronger Kamen Rider Stronger,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1975,TV Magazine,0,
27788,Kamen Rider Stronger [Tanoshii Youchien version] serialization ended;;;; Kamen Rider Stronger; Kamen Rider Stronger; Kamen Rider Stronger Kamen Rider Stronger,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1975,Fun kindergarten,0,
24465,Kamen Rider Super 1 [Bokenoh version] serialization ended;;;; Kamen Rider Super One; Kamen Rider Super One; Kamen Rider Super One Kamen Rider Super One,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1980,Adventure King,0,
37797,Kamen Rider V3 [Disneyland version] serialization ended;;;;;; Kamen Rider V3; Kamen Rider V3; Disneyland version; Kamen Rider V3 Kamen Rider V3 Kamen Rider V3,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1973,Disneyland,0,
37900,Kamen Rider V3 [Tanoshii Kindergarten Edition] serialization ended Kamen Rider V3; Kamen Rider V3 Kamen Rider V3 Kamen Rider V3,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1973,Fun kindergarten,0,
24532,Kamen Rider BLACK [Elementary school first grade version] serialization ended;;;;;; Kamen Rider Black; Kamen Rider Black; Kamen Rider Black; Elementary school first grade version Kamen Rider Black Kamen Rider Black,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1987,First grade elementary school,0,
38438,Kamen Rider BLACK [elementary school second grade version] serialization ended;;;;;; Kamen Rider Black; Kamen Rider Black; Kamen Rider Black; elementary school second grade version Kamen Rider Black Kamen Rider Black,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,Second grade elementary school,0,
25976,Great Mazinger serialization has ended;;;;;Great Mazinger;Great Mazinger Great Mazinger Great Mazinger,(Tenpo leather),1974,TV Land,0,
58085,THE Shadow serialization ended THE Shadow; The Shadow;; Zashadou The Shadow Zashadou,(Morihiko Ishikawa),1982,Weekly Shonen Champion,0,
44333,White AvengerOne-shotWhite Avenger;White Avenger;;White Avenger White Avenger,(Morihiko Ishikawa),1975,Monthly Play Comic,0,
25961,J.A.K.Q. Dengekitai [First grade elementary school version] serialization ended;;;;;; I want to see J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai; First grade elementary school version J.A.K.Q. Dengekitai I want to see J.A.K.Q. Dengekitai,Manga (Morihiko Ishikawa) [Manga: Morihiko Ishikawa],1977,First grade elementary school,0,
38477,J.A.K.Q. Dengekitai [Telebi-kun version] serialization ended;;;;;; I want to see J.A.K.Q. Dengekitai; Terebi-kun version; I want to see J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai,Manga (Morihiko Ishikawa) [Manga: Morihiko Ishikawa],1977,TV-kun,0,
62616,J.A.K.Q. Dengekitai [Kindergarten Edition] J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai; I want to see J.A.K.Q. Dengekitai,Illustration (Ishikawa Morihiko) [Original work: Ishinomori Shotaro],1977,kindergarten,0,
42485,Android Momotaro Android Momotaro Android Momotaro Android Momotaro,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,,0,
26033,Go! Red Vickies;;;;;Go! Red Vickies;Go! Red Vickies;Go! Red Vickies;Go! Red Vickies Go! Red Vickies Go! Red Vickies,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,,0,
41866,Daitetsujin 17 [Tanoshii Youchien version] serialization ended;;;;;;;Tanoshii Youchien version;Daitetsujin 17;Daitetsujin 17;Daitetsujin 17,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,Fun kindergarten,0,
26613,Choushinsei Flashman [First grade elementary school version] serialization ended;;;;;;Choushinsei Flashman;Choushinsei Flashman;First grade elementary school version;Choushinsei Flashman Choushinsei Flashman Choushinsei Flashman,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1986,First grade elementary school,0,
28168,Denkou Inazuman serialization ended;;;;; Denkou Inazuman; Denkou Inazuman; Denkou Inazuman Denkou Inazuman,Illustrations (Ishikawa Kyojin) [Illustrations: Ishikawa Kyojin],1978,Shogakukan BOOK,0,
27640,8 Riders vs. the Galaxy King one-shot;;;;;8 Riders vs. the Galaxy King;8 Riders vs. the Galaxy King;8 Riders vs. the Galaxy King;8 Riders vs. the Galaxy King,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],1980,Adventure King,0,
25865,Himitsu Sentai Goranger [TV Land version] serialization ended;;;;;; Himitsu Sentai Goranger; TV Land version; Himitsu Sentai Goranger; Himitsu Sentai Goranger Himitsu Sentai Goranger Himitsu Sentai Goranger,Manga (Ishikawa Morihiko) [Manga: Yamato Koichi],1975,TV Land,0,
26032,Himitsu Sentai Goranger [Special Edition TV Land] serialization ended;;;;;; Himitsu Sentai Goranger; Himitsu Sentai Goranger; Special Edition TV Land; Himitsu Sentai Goranger Himitsu Sentai Goranger Himitsu Sentai Goranger,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,Special Edition TV Land,0,
27150,Mazinger Z [TV Land version] serialization ended;;;;;;Mazinger Z;TV Land version;Mazinger Z;Mazinger Z Mazinger Z Mazinger Z,Manga (Tenpou Leather) [Manga: Tenpou Leather],1973,TV Land,0,
26192,Moero Attack;;;;; Moero Attack; Moero Attack; Moero Attack Moero Attack Moero Attack,Illustrations by Morihiko Ishikawa [Illustrations by Morihiko Ishikawa],,,0,
58961,Agape serialization ended Agape;;Agape Agape Agape,Illustrations (Masakazu Ishiguro) [Illustrations: Masakazu Ishiguro],2004,Comic Flapper,0,
43983,Kyoko and DadSerialization endedKyoko and Dad;Kyoko and Dad;;Kyoko and Dad Kyoko and Dad Kyoko and Dad Kyoko and Dad,(Masakazu Ishiguro),2008,Monthly Comic Ryu [Paperback: 2006-2018],0,
34053,And yet the town keeps turningSerialization endedAnd yet the town keeps turning;But even so the town keeps turning;But even so the town keeps turning;But even so the town keeps turningAnd yet the town keeps turning,(Masakazu Ishiguro),Year 2005,Young King Ours,0,
43103,Where the Zombies AreOne-shot Where the Zombies Are; Where the Zombies Are; Where the Zombies Are Where the Zombies Are,Illustrations (Masakazu Ishiguro) [Illustrations: Masakazu Ishiguro],2016,Big Comic Spirits,0,
58960,Heaven's Great Demon Realm is currently being serialized Heaven's Great Demon Realm;Tengoku Daimakyou;;Tengoku Daimakyou Tengoku Daimakyou,(Masakazu Ishiguro),2018,afternoon,0,
73673,There are ghosts in the cave One-shotThere are ghosts in the cave;There are ghosts in the cave;There are ghosts in the cave There are ghosts in the cave,(Masakazu Ishiguro),2010,Comic Rush,0,
43927,Nemuru Baka serialization ended Nemuru Baka;; Nemuru Baka Nemuru Baka Nemuru Baka,(Masakazu Ishiguro),2006,Monthly Comic Ryu [Paperback: 2006-2018],0,
38127,Bessatsu Thursday's Fruits Series End Bessatsu Thursday's Fruits;Bessatsu Thursday's Fruits;;Bessatsu Thursday's Fruits Bessatsu Thursday's Fruits,(Masakazu Ishiguro),year 2012,Bessatsu Shonen Champion,0,
34942,Thursday's Fruits series in progress;;;;Thursday's Fruits;Thursday's Fruits Thursday's Fruits Thursday's Fruits,(Masakazu Ishiguro),2009,Weekly Shonen Champion,0,
40167,Hero one-shot;;;;Hero;Hero Hero Hero,(Masakazu Ishiguro),the year of 2000,Afternoon Season Special Issue [1999-2002],0,
672,Papairaz serialization ends Papairaz;; Papairaz Papairaz,(Kei Ishizaka & Akio Hotta),1989,Big Comic Superior,0,
77018,A wise six-year-old man wants to walk the path of the shadows.Serialized A wise six-year-old man wants to walk the path of the shadows;A wise six-year-old man wants to walk the path of the shadows;;A wise six-year-old man wants to walk the path of the shadows A wise six-year-old man wants to walk the path of the shadows,Manga (Ishida) [Manga: Ishida],,Manga UP!,0,
53514,Demon's dormitory mother one-shot Demon's dormitory mother; Oni no Ryobosan;; Oni no Ryobosan Oni no Ryobosan Oni no Ryobosan,(Ishita),2017,Manga Time Kirara Miracle,0,
77015,Rainbow Energy One-shot Rainbow Energy; Rainbow Energy;; Rainbow Energy Rainbow Energy Rainbow Energy,(Ishita),2016,Manga Time Kirara Miracle,0,
77016,What is today's order? What is today's order?,(Ishita),2016,Manga Time Kirara Miracle,0,
75043,Animal Crossing: New Leaf Dragonfly Village News Series End Dragonfly Village News; Dragonfly Village News;;Animal Crossing: New Leaf;Tobidase Dobutsu no Mori;Dragonfly Village News;Animal Crossing: New Leaf Dragonfly Village News Dragonfly Village News Tobidase Dobutsu no Mori Animal Crossing: New Leaf,Scenario (Kazuaki Ishida) [: Rumi Shimokaze],year 2012,Famitsu DS+Wii,0,
12093,Renifil's Adventure series ended;;;;;Renifil's Adventure;Renifil's Adventure;Renifil's Adventure Renifil's Adventure,(Kazuaki Ishida),,Boys' Gag King,0,
71476,64 Sumo Dengekiyama series ended 64 Sumo Dengekiyama; Rokuyon Ozumo Dengekiyama;; Rokuyon Ozumo Dengekiyama Rokuyon Ozumo Dengekiyama,(Kazuaki Ishida),1997,Dengeki NINTENDO64,0,
15925,Let's go with thick eyebrows Dog eyebrows special edition;;;;Let's go with thick eyebrows;Futomayugedeikou;Let's go with thick eyebrows;Dog eyebrows special edition Futomayugedeikou Let's go with thick eyebrows,(Yuko Ishizuka),,eJump,Four,1
16154,GO! Mikuras;;;;;GO! Mikuras; Gomikuras; Gomikuras Gomikuras Gomikuras,(Yuko Ishizuka),,,0,
16018,New Secret Art;;;;; Shinhigei; Shinhigei; New Secret Art Shinhigei Shinhigei,(Yuko Ishizuka),,,0,
38760,Newly drawn illustrations of how Jumple is made;;;; Until Jumple is made; Until Jumple is made Until Jumple is made,(Yuko Ishizuka),,Newly drawn,0,
35802,Akihabara Lawless Town serialization ends Akihabara Lawless Town; Akihabara Lawless Town Akihabara Lawless Town,(Bakuta Sugimura),2007,Champion RED,0,
26474,Kirie the Vampire Saint Series End Kirie;Vampire Saint;Vampire Saint;;Kirie;Vampire Saint Kirie Kirie Vampire Saint Vampire Saint,(Bakuta Sugimura),2001,Weekly Shonen Champion,0,
58786,Kirie the Vampire Saint [One-shot version] One-shot Kirie the Vampire Saint; Kirie the Vampire Saint; Kirie the Vampire Saint; One-shot version Kirie the Vampire Saint Kirie the Vampire Saint,(Bakuta Sugimura),the year of 2000,Weekly Shonen Champion,0,
76299,Armored Trooper VotomsCRIMSON EYESSerialization endedArmored Trooper Votoms;Armored Trooper Votoms;;CRIMSON EYES;Crimson Eyes;Armored Trooper Votoms;Crimson Eyes Armored Trooper Votoms Crimson Eyes Crimson Eyes,Manga (Bakuta Sugimura) [Manga: Bakuta Sugimura],2008,Champion RED,0,
17022,The Early Spring Murder: A Record of the Capture of Sharaku by Toshusai The Early Spring Murder: A Record of the Capture of Sharaku by Toshusai,(Shotaro Ishimori),,,0,
56186,Monster KijidonOne-shot Monster Kijidon,(Shotaro Ishimori),1967,First year of middle school,0,
56187,Rainbow Sentai Robin [Sono Record Edition] Newly drawn Rainbow Sentai Robin;;Sono Record Edition,(Shotaro Ishimori),1966,Newly drawn,0,
16591,I love Mikochan;;;;;I love Mikochan;I love Mikochan;I love Mikochan I love Mikochan I love Mikochan,(Shotaro Ishimori),,,0,
16459,blue horse;;;;blue horse;blue horse;blue horse blue horse blue horse,(Shotaro Ishimori),,Star,0,
16592,Blue Wind Notes;;;;;;Blue Wind Notes;Blue Squid Notes;Blue Wind Notes Blue Squid Notes Blue Wind Notes,(Shotaro Ishimori),,,0,
16593,End of the Aoi Kemono series;;;;;Aoi Kemono;Aoi Kemono;Aoi Kemono Aoi Kemono Aoi Kemono,(Shotaro Ishimori),1971,Kahoku Shimpo,0,
16528,Blue Moon Night One-shot;;;;;;Blue Moon Night;Blue Moon Night Blue Moon Night,(Shotaro Ishimori),,Girls Club,0,
16594,Blue Man Kaleidoscope One-shot Blue Man Kaleidoscope; Aoimangekyou;; Aoimangekyou Aoimangekyou Aoimangekyou,(Shotaro Ishimori),1973,Bessatsu Shonen Jump,0,
16595,red desert;;;;; red desert; red desert; red desert red desert,(Shotaro Ishimori),,,0,
16506,Red Grim Reaper;;;;;Akai Shinigami;Akai Shinigami;Red Grim Reaper Akai Shinigami,(Shotaro Ishimori),,,0,
16567,Red Reindeer serialization ended;;;;;Red Reindeer;Red Reindeer;Red Reindeer Red Reindeer Red Reindeer,(Shotaro Ishimori),,First year of junior high school,0,
16482,red slug;;;;;red slug;red slug;red slug red slug red slug,(Shotaro Ishimori),,,0,
16882,"Red Cat ""Rope and Stone"" Detective Story One-shot Red Cat; Red Cat; ""Rope and Stone"" Detective Story; Rope and Stone Detective Story;; Red Cat; Rope and Stone Detective Story Rope and Stone Detective Story; Sabu and Ichi Detective Story Red Cat Red Cat Rope and Stone Detective Story Rope and Stone Detective Story",(Shotaro Ishimori),1966,Weekly Shonen Sunday Special Edition [1959-1977],0,
16500,Red Fire and Black Kami one-shot;;;;;; Red Fire and Black Kami; Red Fire and Black Kami Red Fire and Black Kami,(U. Maia),1958,Girls Club,0,
16529,Red Genie;;;;;Red Genie;Red Genie Red Genie,(Shotaro Ishimori),,,0,
16562,Little Red Riding Hood;;;;;Little Red Riding Hood;Akazukinchan;Little Red Riding Hood Akazukinchan Little Red Riding Hood,(Shotaro Ishimori),,,0,
16596,Akanbee Angel One-shot;;;;;Akanbee Angel;Akanbee Tenshi Akanbee Tenshi Akanbee Tenshi,(Shotaro Ishimori),,Nakayoshi Special Issue,0,
8405,Agartha;;;;;Agarta;Agarta Agartha Agartha,(Shotaro Ishimori),,,0,
25420,Akumaizer 3 [TV Land version] serialization ended Akumaizer 3; Akumaizer Three;; Akumaizer Three; TV Land version Akumaizer 3 Akumaizer Three Akumaizer Three,Original work (Shotaro Ishimori) [Manga: Yuji Hosoi],1975,TV Land,0,
25971,Akumaizer 3 [Bokenoh version] serialization ended;;;;Akumaizer 3;Akumaizer Three Akumaizer Three Akumaizer Three,Original story (Shotaro Ishimori) [Illustrations: Goro Yamada],1975,Adventure King,0,
27146,Akumaizer 3 [Monthly Shonen Magazine version] serialization ended;;;;Akumaizer 3;Akumaizer Three Akumaizer Three Akumaizer Three,Original work (Shotaro Ishimori) [Manga: Nijiichi Yamato],1975,Monthly Shonen Magazine,0,
27892,Akumaizer 3 serialization ended;;;;;Akumaizer 3;Akumaizer Three Akumaizer Three Akumaizer Three,Original story (Shotaro Ishimori) [Illustrations: Yoshiki Tsuchiyama],,TV Magazine Special Edition,0,
16539,devil's film;;;;; devil's film; devil's film devil's film devil's film,(Shotaro Ishimori),,,0,
16525,Ako's canary;;;;;Ako's canary;Ako's canary;Ako's canary Ako's canary Ako's canary,(Shotaro Ishimori),,,0,
16597,Tomorrow's morning will be above the stars;;;;;Tomorrow's morning will be above the stars;Tomorrow's morning will be above the stars;Ashitanoasahahoshinouye Ashitanoasahahoshinouye Tomorrow's morning will be above the stars,(Shotaro Ishimori),,,0,
60659,Animal Gakuen Chome-chan serialization ended Animal Gakuen Chome-chan; Animal Gakuen Chome-chan Animal Gakuen Chome-chan Animal Gakuen Chome-chan,(Shotaro Ishimori),1982,Monthly 100 Ten Comics,0,
16578,Animal Farm serialization ended Animal Farm; Animal Farm;; Animal Farm Animal Farm,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1970,Weekly Shonen Magazine,0,
16599,anime and;;;;;anime and;anime and anime and anime and,(Shotaro Ishimori),,,0,
16600,Amazoness series ended;;;;Amazoness;Amazoness Amazoness Amazoness,(Shotaro Ishimori),,Shonen Gaho,0,
16601,Amazon baby;;;;;Amazon baby;Amazon baby;Amazon baby Amazon baby Amazon baby,(Shotaro Ishimori),,,0,
16602,The Death of a Cool Hitman;;;;;;The Death of a Cool Hitman;The Death of a Cool Hitman;Al Cool Hitman Al Cool Hitman A Cool Hitman,(Shotaro Ishimori),,,0,
16603,Walking drowned body one-shot;;;;; I want to walk; I want to walk; I want to walk,(Shotaro Ishimori),1965,Weekly Shonen Magazine,1,1
16604,A showdown drawn by ;;;;;; A showdown; A showdown; Altaikets A showdown,(Shotaro Ishimori),1964,Newly drawn,0,
16497,Anju and Zushiou; Anju and Zushiou; Anju and Zushiou; Anju and Zushiou; Anju and Zushiou,(Shotaro Ishimori),,,0,
8408,Android V;;;;Android V;Android V;Android V Android V Android V,(Shotaro Ishimori),,,Four,1
16605,Anpo hunter;;;;;anpo hunter;anpo hunter;anpo hunter anpo hunter anpo hunter,(Shotaro Ishimori),,,0,
16589,Earth Wind & Fire one-shot;;;; Earth Wind & Fire; Earth Wind & Fire Earth Wind & Fire Earth Wind & Fire,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1981,FM Recopal,0,
16577,Earthman;;;;;Earthman;Earthman Earthman Earthman,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],,,0,
16590,Art Pepper Art Pepper; Art Pepper Art Pepper Art Pepper,Illustrations (Shotaro Ishimori) [: Hisano Ikegami],1978,FM Recopal,0,
16607,Ishimori's ghost stories Chai;;;;;Ishimori's ghost stories Chai Ishimori's ghost stories Chai Ishimori's ghost stories Chai Ishimori's ghost stories Chai Ishimori's ghost stories,(Shotaro Ishimori),,,0,
16608,Shotaro Ishinomori's Fantasy Jun;;;;;Shotaro Ishinomori's Fantasy Jun;Shotaro Ishinomori's Fantasy Jun Shotaro Ishinomori's Fantasy Jun Shotaro Ishinomori's Fantasy Jun,(Shotaro Ishimori),,,0,
16609,Ishimori Manga Academy;;;;;Ishimori Manga Academy;Ishimori Manga Academy;Ishimori Manga Academy Ishimori Manga Academy,(Shotaro Ishimori),,,0,
16606,Peeeeow dog slap;;;;; Peeeeow dog slap; Peeeeow dog slap Peeeeow dog slap,(Shotaro Ishimori),,,0,
8410,Inazuman serialization ended Inazuman;; Inazuman Inazuman Inazuman,(Shotaro Ishimori),1973,Weekly Shonen Sunday,Five,1
25828,Inazuman [TV Land version] serialization ended Inazuman;;Inazuman;TV Land version Inazuman Inazuman,Original work (Shotaro Ishimori) [Manga: Goro Yamada],1973,TV Land,0,
26776,Inazuman serialization ended;;;;;Inazuman;Inazuman Inazuman Inazuman,Original work by Shotaro Ishimori [Illustration by Kyojin Ishikawa],1974,First grade elementary school,0,
27626,Inazuman serialization ended;;;;;Inazuman;Inazuman Inazuman Inazuman,Original story (Shotaro Ishimori) [Illustrations: Toshio Sato],1974,Second grade elementary school,0,
29159,Inazuman serialization ended;;;;;Inazuman;Inazuman Inazuman Inazuman,Original story (Shotaro Ishimori) [Illustrations: Daiji Ichimine],,Fourth grade elementary school,0,
34832,Inazuman serialization endsInazumanInazumanInazuman,Original story (Shotaro Ishinomori) [Illustrations: Hiroyuki Otani],1973,Third grade elementary school student,0,
16610,"Inazuman ""Superhuman War Chronicle"" serialization ends;;;;;Inazuman Superhuman War Chronicle;Inazuman ""Superhuman War Chronicle"";Inazuman Superhuman War Chronicle Inazuman Superhuman War Chronicle Inazuman Superhuman War Chronicle",(Shotaro Ishimori),1974,Weekly Shonen Sunday,0,
25829,Inazuman F [TV Land version] serialization ended Inazuman F; Inazuman Flash;; Inazuman Flash; TV Land version Inazuman Flash Inazuman Flash,Original work (Shotaro Ishimori) [Manga: Goro Yamada],1974,TV Land,0,
26777,Inazuman F serialization ended;;;;;Inazuman Flash;Inazuman F;Inazuman Flash Inazuman Flash Inazuman Flash,Original work by Shotaro Ishimori [Illustration by Kyojin Ishikawa],1974,First grade elementary school,0,
34839,Inazuman F serialization ended;;;;Inazuman Flash;Inazuman F;Inazuman Flash Inazuman Flash Inazuman Flash,Original story (Shotaro Ishimori) [Illustrations: Yoshiki Tsuchiyama],1974,Third grade elementary school student,0,
16545,Find a dog!;;;;;Find a dog;Find a dog! Find a dog Find a dog,(Shotaro Ishimori),,,0,
16611,Image Comics;;;;;Image Comics;Image Comics Image Comics Image Comics,(Shotaro Ishimori),,,0,
16537,Iyan poko;;;;; Iyan poko; Iyan poko; Iyan poko Iyan poko,(Shotaro Ishimori),,,0,
16756,Irezumi Satake and City Detective Story One-shot Irezumi; Irezumi;; Satake and City Detective Story Tattoo Irezumi Irezumi,(Shotaro Ishimori),1966,Myojo Special Edition,0,
16787,Weather Report Joe Zawinul one-shot;;;;Weather Report Joe Zawinul;Weather Report Joe Zawinul;Weather Report Joe Zawinul Weather Report Joe Zawinul Weather Report Joe Zawinul,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1981,FM Recopal,0,
16614,One-shot story about Wes Montgomery having magic fingers;;;;;It is said that Wes Montgomery has magic fingers;Wes Montgomery has magic fingers;Wes Montgomery has beach-style fingers Wes Montgomery has beach-style fingers It is said that Wes Montgomery has magic fingers,Illustrations (Shotaro Ishimori) [: Hisano Ikegami],1978,FM Recopal,0,
16615,Who's in front of me?;;;;;Who's in front of me?;Who's in front of me?;Who's in front of me?Who's in front of me?,(Shotaro Ishimori),,,0,
16558,Liar;;;;; liar; liar liar liar,(Shotaro Ishimori),,,0,
16616,Let's sing and sing;;;;; Let's sing and sing; Let's sing and sing,(Shotaro Ishimori),,,0,
16617,Utamaro Reki;;;;; Utamaro Reki; Utamaro Reki; Utamaro Reki Utamaro Reki,(Shotaro Ishimori),,,0,
16618,Message from Space [Petit Seven Edition] One-shot Message from Space; Message from Space;; Message from Space; Petit Seven Edition Message from Space Message from Space,(Shotaro Ishimori),1978,Petit Seven,0,
60031,Message from Space [Big Comic Original Edition] One-shot Message from Space; Uchuu Kara No Message;; MESSAGE From SPACE; Uchuu Kara No Message; Big Comic Original Edition Uchuu Kara No Message Uchuu Kara No Message,(Shotaro Ishimori),1978,Big Comic Original Special Issue [irregular issue],0,
27787,Message from Space: The Great Galactic War [TV Magazine Edition] Serialization Ended Message from Space: The Great Galactic War; Message from Space: The Great Galactic War;; Message from Space: The Great Galactic War; TV Magazine Edition Message from Space: The Great Galactic War Message from Space: The Great Galactic War,Original story (Shotaro Ishinomori) [Illustrations: Kaoru Shintani],,TV Magazine,0,
89990,Message from Space: The Great Galactic War [TV Land Edition] Serialization Ended Message from Space: The Great Galactic War; Message from Space: The Great Galactic War;; Message from Space: The Great Galactic War; TV Land Edition Message from Space: The Great Galactic War Message from Space: The Great Galactic War,Original work (Shotaro Ishimori) [Kaoru Shintani],1978,TV Land,0,
16579,Alien beep;;;;;; alien beep; alien beep; alien beep alien beep alien beep,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],,,0,
16619,Space War Drawing;;;;;Space War;Space War;Space War Space War,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1981,Newly drawn,0,
16620,space earthquake;;;;;space earthquake;space earthquake;space earthquake space earthquake space earthquake,(Shotaro Ishimori),,,0,
16621,Space Ironmen Kyodyne [Monthly Shonen Magazine version] serialization ended Space Ironmen Kyodyne; Space Ironmen Kyodyne; Space Ironmen Kyodyne; Monthly Shonen Magazine version Space Ironmen Kyodyne Space Ironmen Kyodyne,(Shotaro Ishimori),1976,Monthly Shonen Magazine,0,
24545,Space Ironmen Kyodyne [TV Magazine version] serialization ended Space Ironmen Kyodyne; Space Ironmen Kyodyne; Space Ironmen Kyodyne; TV Magazine version Space Ironmen Kyodyne Space Ironmen Kyodyne,Original story (Shotaro Ishimori) [Illustrations: Norio Narii],1976,TV Magazine,0,
