Work ID,Title,Credit(Different PN),First published,First published in,evaluation,review
37989,Ganbare! Robo-chanOne-shot Ganbare! Robo-chan; Ganbare Robo-chan Ganbare Robo-chan Ganbare Robo-chan,Original story (Shotaro Ishinomori) [Illustrations: Hideo Shinoda],1976,First grade elementary school,0,NULL
16481,The monster doll that disappeared;;;;;The monster doll that disappeared;The monster doll that disappeared;Kietakainingyou Kietakainingyou The monster doll that disappeared,(Shotaro Ishimori),NULL,NULL,0,NULL
16494,A disappearing star;;;;; A disappearing star; A disappearing star; A disappearing star,(Izumi Asuka),NULL,NULL,0,NULL
24460,Kikaider 01 [first grade elementary school version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;First grade elementary school version Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Mitsuru Sugaya],1973,First grade elementary school,0,NULL
24463,Kikaider 01 [Good Child Version] serialization ended;;;;;;Kikaider Zero One;Good Child Version;Kikaider 01;Kikaider Zero One Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Goro Yamada],1973,good child,0,NULL
24467,Kikaider 01 [4th grade elementary school version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;4th grade elementary school version Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Yoshiki Tsuchiyama],1973,Fourth grade elementary school,0,NULL
24469,Kikaider 01 [Shogakukan BOOK version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Shogakukan BOOK version Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Yuji Hosoi],1973,Shogakukan BOOK,0,NULL
24479,Kikaider 01 [Bessatsu Shonen Sunday Edition] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Bessatsu Shonen Sunday Edition Kikaider Zero One Kikaider Zero One,Original work (Shotaro Ishimori) [Illustrations: Mitsuru Hiruta],1973,Monthly Bessatsu Shonen Sunday,0,NULL
24571,Kikaider 01 [Elementary school sixth grade version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Elementary school sixth grade version Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Akira Saito],1973,Sixth grade elementary school,0,NULL
27393,Kikaider 01 [elementary school second grade version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Elementary school second grade version Kikaider Zero One Kikaider Zero One,Original work by Shotaro Ishimori [Illustration by Asahi Nikaido],1973,Second grade elementary school,0,NULL
27635,Kikaider 01 [Elementary school fifth grade version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Elementary school fifth grade version Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishinomori) [Illustrations: Ikuo Miyazoe],1973,Fifth grade elementary school,0,NULL
38272,Kikaider 01 [Kindergarten Edition] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Kindergarten Edition Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Goro Yamada],1973,kindergarten,0,NULL
38273,Kikaider 01 [TV Land version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;TV Land version Kikaider Zero One Kikaider Zero One,Original work (Shotaro Ishimori) [Manga: Yoshiki Tsuchiyama],1973,TV Land,0,NULL
38274,Kikaider 01 [elementary school third grade version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;Elementary school third grade version Kikaider Zero One Kikaider Zero One,Original story (Shotaro Ishimori) [Illustrations: Shuichi Seino],1973,Third grade elementary school student,0,NULL
16523,Kiki-chan;;;;;Kiki-chan;Kiki-chan;Kiki-chan Kiki-chan Kiki-chan,(Shotaro Ishimori),NULL,NULL,0,NULL
16512,Kiki and the stray dog;;;;;Kiki and the stray dog;Kiki and the stray dog;Kiki and the stray dog ​​Kiki and the stray dog,(Shotaro Ishimori),NULL,NULL,0,NULL
16518,Kiki's summer vacation;;;;;Kiki's summer vacation;Kiki's summer vacation;Kikichan's summer vacation Kikichan's summer vacation,(Shotaro Ishimori),NULL,NULL,0,NULL
16694,Kijin Club One-shot Kijin Club; Kijin Club;; Kijin Club Kijin Club Kijin Club,(Shotaro Ishimori),1967,Weekly Shonen King,0,NULL
16485,crazy robot;;;;; crazy robot; crazy robot; crazy robot crazy robot crazy robot,(Shotaro Ishimori),NULL,NULL,0,NULL
16461,A story about a rabbit with a fox's tail;;;;;A story about a rabbit with a fox's tail;A story about a rabbit with a fox's tail;A story about a rabbit with a fox's tail A story about a rabbit with a fox's tail,(Shotaro Ishimori),NULL,NULL,0,NULL
16541,"Yesterday will never come again, but so will tomorrow...Yesterday will never come again, but so will tomorrow...Yesterday will never come again, but so will tomorrow...Yesterday will never come again, but so will tomorrow",(Shotaro Ishimori),NULL,NULL,0,NULL
16572,"You!! You're a shy person!!;;;;;You!! You're a shy person!!;You're a shy person;You're a shy person, aren't you? You're a shy person, aren't you?",(Shotaro Ishimori),NULL,NULL,0,NULL
16695,Strange Friends series ended;;;;Strange Friends;Strange Friends;Strange Friends Strange Friends,(Shotaro Ishimori),1977,Comic Guy,0,NULL
16696,Strange FriendsOne-shot Strange Friends; Kimyouna Yuujintachi;; Strange Friends Magamagama Kimyouna Yuujintachi Kimyouna Yuujintachi,(Shotaro Ishimori),1978,LEED Comics,0,NULL
16697,Cannonball Adderley Cannonball Adderley Cannonball Adderley,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1980,FM Recopal,0,NULL
16698,Bloodsucking; Bloodsucking; Bloodsucking; Bloodsucking; Bloodsucking; Bloodsucking,(Shotaro Ishimori),NULL,Weekly Shonen Sunday Special Edition [1959-1977],0,NULL
16699,Operation Cupid;;;;;Cupid Sakusen;Cupid Sakusen;Cupid Sakusen Cupid Sakusen,(Shotaro Ishimori),NULL,NULL,0,NULL
16700,Mad Dog serialization ends Mad Dog;Kyouken;;Kyouken Kyouken Kyouken,(Shotaro Ishimori),1966,Weekly Shonen Magazine,0,NULL
28049,Kyodaiken Bikerosser serialization ended;;;;;Kyoudaiken Bikerosser;Kyoudaiken Bikerosser;Kyoudaiken Bikerosser Kyodaiken Bikerosser Kyodaiken Bikerosser,Original story (Shotaro Ishinomori) [Illustrations: Kazuhiko Mori],NULL,TV Land,0,NULL
16701,Terrifying experience;;;;;;Terrifying experience;Terrifying experience;Terrifying experience,(Shotaro Ishimori),NULL,NULL,0,NULL
16702,Kiyo-chan (a foolish guy's story);;;;;Kiyo-chan;Kiyo-chan (a foolish guy's story);Kiyo-chan Kiyo-chan Kiyo-chan,(Shotaro Ishimori),NULL,NULL,0,NULL
16703,Kirigakure one-shot;;;;; Kirigakure; Kirigakure; Kirigakure Kirigakure,(Shotaro Ishimori),1965,boy,0,NULL
8424,"Kirito, roses and stars;;;;;Kirito, roses and stars;Kirito, roses and stars Kirito, roses and stars Kirito, roses and stars",(Shotaro Ishimori),NULL,NULL,0,NULL
16704,From Beyond the Mist,(Shotaro Ishimori),NULL,NULL,0,NULL
16707,Golden-eyed girl;;;;;;Kiniro no me no shojo;Kiniro no me no shojo;Golden-eyed girl Kiniro no me no shojo Kiniro no me no shojo,(Shotaro Ishimori),NULL,NULL,0,NULL
16553,King Aladdin;;;;;King Aladdin;King Aladdin;King Aladdin King Aladdin King Aladdin,(Shotaro Ishimori),NULL,NULL,0,NULL
16514,Kintoki-san;;;;;Kintoki-san;Kintoki-san Kintoki-san Kintoki-san,Illustration (Minami Teiko) [Illustration: Minami Teiko],NULL,NULL,0,NULL
16708,"Those who are curious;;;;; those who are curious; those who are curious; those who are curious, those who are curious, those who are curious",(Shotaro Ishimori),NULL,NULL,0,NULL
16705,Gilgamesh serialization has ended;;;;Gilgamesh;Gilgamesh Gilgamesh Gilgamesh,(Shotaro Ishimori),1976,Weekly Shonen King,0,NULL
16706,Silver eyes;;;;;; giniro no me; giniro no me; silver eyes giniro no me giniro no me,(Shotaro Ishimori),NULL,NULL,0,NULL
16709,QUEEN Metamorphosis to a miracle one-shot;QUEEN;Kisekie no Metamorphosis;Kiseki he no Metamorphosis;Queen;Kisekie no Metamorphosis;Kiseki he no Metamorphosis;Queen;Metamorphosis to a miracle Queen Queen Miracle Metamorphosis Miracle Metamorphosis,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1982,FM Recopal,0,NULL
16710,Quincy Jones Quincy Jones Quincy Jones Quincy Jones Quincy Jones,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1982,FM Recopal,0,NULL
16652,Kusakabe Police Station Labyrinth Division Omiyasan series ended;;;;;Kusakabe Police Station Labyrinth Division Omiyasan;Kusakabe Police Station Labyrinth Division Omiyasan Kusakabe Police Station Labyrinth Division Omiyasan Kusakabe Police Station Labyrinth Division Omiyasan Kusakabe Police Station Labyrinth Division Omiyasan,(Shotaro Ishimori),1981,Big Comic,0,NULL
16583,The mother in question;;;;The mother in question;Kudannohaha Kudannohaha The mother in question,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1970,Bessatsu Shonen Magazine [1964-1975],0,NULL
16711,A song on my lips and a manga in my heart;;;;; A song on my lips and a manga in my heart; A song on my lips and a manga in my heart; A song on my lips and a manga in my heart; A song on my lips and a manga in my heart,(Shotaro Ishimori),NULL,NULL,0,NULL
16712,Kunoichi destruction;;;;;Kunoichi destruction;Kunoichi destruction;Kunoichi destruction Kunoichi destruction Kunoichi destruction Kunoichi destruction,(Shotaro Ishimori),NULL,NULL,0,NULL
696,Kunoichi Torimonochou;;;;;Kunoichi Torimonochou;Kunoichi Torimonochou;Kunoichi Torimonochou Kunoichi Torimonochou Kunoichi Torimonochou,(Shotaro Ishimori),NULL,NULL,0,NULL
16713,Kunoichi Torimonocho [Koinawa Hidori];;;;;Kunoichi Torimonocho;Kunoichi Torimonocho [Koinawa Hidori];Kunoichi Torimonocho Kunoichi Torimonocho Kunoichi Torimonocho,(Shotaro Ishimori),NULL,NULL,0,NULL
64099,"Headless, rope and stone, the story of a captured animal, complete reading Headless, neckless, rope and stone, the story of a captured animal, rope and stone, the story of a captured animal, neckless, neckless, rope and stone, the story of a captured animal, rope and stone, the story of a captured animal",(Shotaro Ishimori),1966,Weekly Shonen Sunday,0,NULL
16502,"The series ""Angel of Darkness"" has ended. Angel of Darkness;Kurayaminotenshi;;Angel of Darkness Kurayaminotenshi Angel of Darkness",(U. Maia),1958,Girls Club,0,NULL
16575,Black seaweed;;;;;Black seaweed;Black seaweed;Black seaweed Black seaweed Black seaweed,(Shotaro Ishimori),NULL,NULL,0,NULL
16552,Black Wind serialization endedBlack Wind; Kuroikaze;;Kuroikaze Kuroikaze Kuroikaze,(Shotaro Ishimori),1961,Adventure King,0,NULL
16511,Black eyes;;;;; Black eyes; Kuroi Hitomi; Black eyes Kuroi Hitomi Black eyes,(Shotaro Ishimori),NULL,NULL,0,NULL
16717,black temptation;;;;;black temptation;black temptation;black temptation,(Shotaro Ishimori),NULL,NULL,0,NULL
16509,black belt teacher;;;;; black belt teacher; black belt teacher black belt teacher,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],NULL,NULL,0,NULL
16549,Black shirt boy one-shot;;;;;Black shirt boy;Black shirt boy;Black shirt boy Black shirt boy,(Shotaro Ishimori),1961,Weekly Shonen Sunday,0,NULL
699,The end of the Kurodaikoku series;;;;Kurodaikoku;Kurodaikoku;Kurodaikoku Kurodaikoku Kurodaikoku,(Shotaro Ishimori),1986,Business Jump,0,NULL
16718,Black and Scarlet Stairs One-shot;;;;;Kuro to Hi no Kaidan;Kuro to Hi no Kaidan;Black and Scarlet Stairs Kuro to Hi no Kaidan Kuro to Hi no Kaidan,(Shotaro Ishimori),1973,"POST COMIC Special Issue ""Weekly Post""",0,NULL
16465,black cat;;;;;kuro cat;kuro cat;black cat kuro cat kuro cat,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],NULL,NULL,0,NULL
16636,Good Bye M.J.Q. One-shotGood Bye M.J.Q.;Good Bye Modern Jazz Quartet;;Good Bye Modern Jazz Quartet M.J.Q.;Modern Jazz Quartet Good Bye Modern Jazz Quartet Good Bye Modern Jazz Quartet,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1975,FM Recopal,0,NULL
16714,Gringlas serialization ends Gringlas;; Gringlas Gringlas Gringlas,(Shotaro Ishimori),1983,Weekly Shonen Sunday,0,NULL
16715,Glenn Gould one-shot;;;;Glenn Gould;Glenn Gould;Glenn Gould Glenn Gould,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1979,FM Recopal,0,NULL
16719,Metropolitan Police Department Juvenile Division;;;;;; Metropolitan Police Department Juvenile Division; Metropolitan Police Department Juvenile Division,(Shotaro Ishimori),NULL,NULL,0,NULL
58154,Metropolitan Police Department Juvenile Division serialization ended Metropolitan Police Department Juvenile Division; Keishicho Shounenka;; Keishicho Shounenka Keishicho Shounenka,Supervised by Shotaro Ishimori [Manga by Nao Matsuzaka],1984,Weekly Shonen Champion,0,NULL
8421,Swordsman boy;;;;;Swordsman boy;Swordsman boy,(Shotaro Ishimori),NULL,NULL,0,NULL
16720,Primitive boy Saran;;;;;; Primitive boy Saran; Primitive boy Saran; Primitive boy Saran,(Shotaro Ishimori),NULL,NULL,0,NULL
14360,Primitive boy Ryu serialization ended Primitive boy Ryu; Genshi Shounen Ryu;; Genshi Shounen Ryu Genshi Shounen Ryu,(Shotaro Ishimori),1971,Weekly Shonen Champion,0,NULL
26729,Primitive boy Ryu [first grade elementary school version] serialization ended Genshi Shounen Ryu; Primitive boy Ryu Genshi Shounen Ryu,Original story by Shotaro Ishimori [illustrations by Hideo Baba],NULL,First grade elementary school,0,NULL
27627,Genshi Shounen Ryu serialization has ended;;;;;Genshi Shounen Ryu;Genshi Shounen Ryu;Genshi Shounen Ryu,Original story (Shotaro Ishimori) [Illustrations: Hiroshi Iida],1971,Second grade elementary school,0,NULL
27633,Genshi Shounen Ryu serialization has ended;;;;;Genshi Shounen Ryu;Genshi Shounen Ryu;Genshi Shounen Ryu,Original story (Shotaro Ishimori) [Illustrations: Michio Tanji],1972,Second grade elementary school,0,NULL
16721,Introduction to modern motel studies;;;;;;Introduction to modern motel studies;Introduction to modern motel studies Introduction to modern motel studies,(Shotaro Ishimori),NULL,NULL,0,NULL
8425,Genma Taisen [Weekly Shonen Magazine version] serialization ended Genma Taisen; Genma Taisen; Genma Taisen; Weekly Shonen Magazine version Magic Wars Genma Taisen Genma Taisen,(Shotaro Ishimori),1967,Weekly Shonen Magazine,0,NULL
8425,Genma Taisen [Weekly Shonen Magazine version] serialization ended Genma Taisen; Genma Taisen; Genma Taisen; Weekly Shonen Magazine version Magic Wars Genma Taisen Genma Taisen,Original author (Izumi Asuka) [: Shotaro Ishimori],1967,Weekly Shonen Magazine,0,NULL
16722,Genma Taisen [Ryu version] serialization ended Genma Taisen; Genma Taisen;; Genma Taisen; Ryu version Chapter of the eve of the myth; Chapter of the Skull City Genma Taisen Genma Taisen,(Shotaro Ishimori),1979,Ryu,0,NULL
16476,The secret of the bat house;;;;;The secret of the bat house;The secret of the bat palm tree;The secret of the bat house The secret of the bat palm tree The secret of the bat house,(Shotaro Ishimori),NULL,NULL,0,NULL
16517,Ice flower;;;;;;ice flower;ice flower;ice flower,(Shotaro Ishimori),NULL,NULL,0,NULL
16724,International Secret Order 00X No.4;;;;;International Secret Secret Zero Zero Ten Number Four;International Secret Order 00X No.4 International Secret Secret Zero Zero Ten Number Four,(Shotaro Ishimori),NULL,NULL,0,NULL
16535,Kodama one-shot;;;;;Kodama;Kodama Kodama Kodama,(Shotaro Ishimori),1960,Manga King,0,NULL
16727,This year is the year of the dog!;;;;;This year is the year of the dog;Kotoshi-Hainudoshi;This year is the year of the dog! Kotoshi-Hainudoshi This year is the year of the dog,(Shotaro Ishimori),NULL,NULL,0,NULL
16726,Lonely letter one-shot;;;;;; Kodokuna Tegami; Kodokuna Tegami; Lonely letter Kodokuna Tegami Kodokuna Tegami,(Shotaro Ishimori),1971,"Big Comic Special Issue [issued five times a year (labeled as ""Special Issue of Month"")]",0,NULL
16728,Children's Exploration Team;;;;;Children's Exploration Team;Children's Exploration Team;Children's Exploration Team Children's Exploration Team,(Shotaro Ishimori),NULL,NULL,0,NULL
16729,"Why is it that only I, the only one who's popular;;;;;Why is it that only I, the only one who's popular;Why is it that only I, the only one who's popular?Why is it that only I, the only one who's popular?",(Shotaro Ishimori),NULL,NULL,0,NULL
16731,"Colt Salamander ""GI Colt"";;;;;Colt Salamander GI Colt;Colt Salamander ""GI Colt"";Colt Salamander GI Colt Colt Salamander GI Colt",(Shotaro Ishimori),NULL,NULL,0,NULL
16734,"Knock, knock, knock;;;;; Knock, knock, knock; Knock, knock, knock, knock, knock",(Shotaro Ishimori),NULL,NULL,0,NULL
16735,Such a revenge;;;;;; Such a revenge; Such a revenge; konnakatakiuchi konnakatakiuchi such a revenge,(Shotaro Ishimori),NULL,NULL,0,NULL
16522,Would you like to listen to Swan Lake with me? Would you like to listen to Swan Lake with me? Would you like to listen to Swan Lake with me? Would you like to listen to Swan Lake with me?,(Shotaro Ishimori),NULL,NULL,0,NULL
16723,"Forceful, stupid, goin' my way!;;;;;Going my way!;Going my way!;Forceful, stupid, goin' my way! Going my way!",(Shotaro Ishimori),NULL,NULL,0,NULL
16725,"As you know, the 19th H is a common story;;;;; as you know, the 19th H is a common story; as you know, the 19th H is a common story; as you know, the 19th H is a common story; as you know, the 19th H is a common story",(Shotaro Ishimori),NULL,NULL,0,NULL
16730,Gorilla-kun;;;;;Gorilla-kun;Gorilla-kun;Gorilla-kun Gorilla-kun Gorilla-kun,(Shotaro Ishimori),NULL,NULL,0,NULL
16732,GOLF Parapsychology Course;;;;;GOLF Parapsychology Course;GOLF Parapsychology Course;GOLF Parapsychology Course GOLF Parapsychology Course GOLF Parapsychology Course,(Shotaro Ishimori),NULL,NULL,0,NULL
16736,Psychedelic;;;;;;Saikederikko;Psychedelic;Psychedelic;Psychedelic;Saikederikko,(Shotaro Ishimori),NULL,NULL,0,NULL
16751,Cyborg Warrior;;;;;;Cyborg Warrior;Cyborg Senshi Cyborg Senshi Cyborg Warrior,(Shotaro Ishimori),NULL,NULL,0,NULL
41539,Cyborg 009 [TV-kun version] serialization ended Cyborg 009; Cyborg Zero Zero Nine Cyborg Zero Zero Nine Saibougu Zero Zero Nine,Original story (Shotaro Ishimori) [Illustrations: Sugar Sato],1979,TV-kun,0,NULL
41547,Cyborg 009 [TV Land version] serialization ended Cyborg 009; Cyborg Zero Zero Nine Cyborg Zero Zero Nine Saibougu Zero Zero Nine,Original story (Shotaro Ishimori) [Illustrations: Yoshiki Tsuchiyama],1979,TV Land,0,NULL
25873,Cyborg 009 Super Galaxy LegendCyborg 009 Super Galaxy Legend;Cyborg Zero Zero Nine Cho Ginga Densetsu;;Cyborg Zero Zero Nine Cho Ginga Densetsu Cyborg Zero Zero Nine Cho Ginga Densetsu,Original story (Shotaro Ishimori) [Illustrations: Sugar Sato],NULL,Monthly Manga Shonen,0,NULL
26936,Cyborg 009 Super Galaxy LegendOne-shotCyborg 009 Super Galaxy Legend;Cyborg Zero Zero Nine Cho Ginga Densetsu;;Cyborg Zero Zero Nine Cho Ginga Densetsu Cyborg Zero Zero Nine Cho Ginga Densetsu,Original story by Shotaro Ishinomori [illustrations by Gosaku Oda],NULL,Monthly 100 Ten Comics,0,NULL
16752,Cyborg-chan Cyborg-chan; Cyborg-chan;; Cyborg-chan Cyborg-chan Cyborg-chan Cyborg-chan,(Shotaro Ishimori),NULL,Bessatsu Shonen Magazine [1964-1975],0,NULL
25659,Sanada Ten Braves,(Shotaro Ishimori),NULL,NULL,0,NULL
16755,Subseries;;;;;Subseries;Subseries Subseries,(Shotaro Ishimori),NULL,NULL,0,NULL
8426,Sabu and Ichi Torimono Hikae [Big Comic Edition] Serialization ended Sabu and Ichi Torimono Hikae; Sabu and Ichi Torimono Hikae; Sabu and Ichi Torimono Hikae; Big Comic Edition Sabu and Ichi Torimono Hikae Sabu and Ichi Torimono Hikae,(Shotaro Ishimori),1968,Big Comic,0,NULL
16757,Sabu and Ichi Torimono Hikae Pursuit One-shot Sabu and Ichi Torimono Hikae; Sabu and Ichi Torimono Hikae;; Pursuit; Sabu and Ichi Torimono Hikae Sabu and Ichi Torimono Hikae Sabu and Ichi Torimono Hikae,(Shotaro Ishimori),NULL,Weekly Shonen Sunday Special Edition [1959-1977],0,NULL
64098,Sabu and Ichi Torimono Hikae [Weekly Shonen Sunday] Serialization ended Sabu and Ichi Torimono Hikae; Sabu and Ichi Torimono Hikae; Weekly Shonen Sunday Sabu and Ichi Torimono Hikae Sabu and Ichi Torimono Hikae,(Shotaro Ishimori),1967,Weekly Shonen Sunday,0,NULL
16758,The Records of the Detective Stories of Sabu and Ichi [Kurozuka];;;;;;Sabu and Ichi Torimono Hikae Kurozuka;Sabu and Ichi Torimono Hikae Kurozuka;Sabu and Ichi Torimono Hikae Kurozuka,(Shotaro Ishimori),NULL,NULL,0,NULL
16759,Sabu and Ichi's Crime Story [Frozen Blood];;;;;;Sabu and Ichi's Crime Story;Sabu and Ichi's Crime Story [Frozen Blood] Sabu and Ichi's Crime Story,(Shotaro Ishimori),NULL,NULL,0,NULL
16760,Sabu and City's Compensation Records: Death and Life;;;;;; Sabu and City's Compensation Records: Death and Life Sabu and City's Compensation Records: Death and Life Sabu and City's Compensation Records: Death and Life Sabu and City's Compensation Records,(Shotaro Ishimori),NULL,NULL,0,NULL
16761,Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness];;;;; Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness] Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness] Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness] Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness] Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness] Sabu and Ichi's Detective Records: Trailing Transcription [I was watching hell in the darkness],(Shotaro Ishimori),NULL,NULL,0,NULL
16762,Sabu and Ichi's Record of Detective Stories [Snow Bug];;;;;;Sabu and Ichi's Record of Detective Stories [Snow Bug] Sabu and Ichi's Record of Detective Stories [Snow Bug] Sabu and Ichi's Record of Detective Stories [Snow Bug] Sabu and Ichi's Record of Detective Stories [Snow Bug] Sabu and Ichi's Record of Detective Stories [Snow Bug],(Shotaro Ishimori),NULL,NULL,0,NULL
17020,Sarutan - Chinese books - serialization ended;;;;;;Sarutankou ga Monogatari;Sarutan - Chinese books - Sarutankou ga Monogatari Sarutankou ga Monogatari,(Shotaro Ishimori),1979,Big Gold [1978-1985],0,NULL
16763,Monkey jumping ecchan;;;;;Monkey jumping ecchan;Monkey jumping ecchan;Sarutobiecchan Sarutobiecchan Monkey jumping ecchan,(Shotaro Ishimori),NULL,NULL,0,NULL
16764,Count Saint-Germain; ...,(Shotaro Ishimori),NULL,NULL,0,NULL
16765,Three Musketeers drawn by 3;;;;Three Musketeers;Three Musketeers Three Musketeers,Illustrations by Shotaro Ishimori [Illustrations by Shotaro Ishimori],1981,Newly drawn,0,NULL
16457,Sandarabochi series endedSandarabocchi; Sandarabochi; Sandarabochi Sandarabochi,(Shotaro Ishimori),1975,Big Comic,0,NULL
16766,Sandarabochi Gaiden;;;;;Sandarabochi Gaiden;Sandarabochi Gaiden;Sandarabochi Gaiden Sandarabochi Gaiden,(Shotaro Ishimori),NULL,NULL,0,NULL
16479,Three Nozomi!!;;;;;Three Nozomi;Sannin Hanozomi;Three Nozomi!! Sannin Hanozomi Three Nozomi,(Shotaro Ishimori),NULL,NULL,0,NULL
16753,THE SECRET MAN;;;;;THE SECRET MAN;The Secret Man;The Secret Man The Secret Man The Secret Man,(Shotaro Ishimori),NULL,NULL,0,NULL
695,The Starbow series endedThe Starbow;The Starbow;;The Starbow The Starbow The Starbow,(Shotaro Ishimori),NULL,Monthly Shonen Magazine,0,NULL
16754,THE STAR BOW - Star Rainbow - Serialization ended THE STAR BOW; The Star Bow;;-Star Rainbow-; Hoshinoniji; The Star Bow; The Star Bow The Star Bow Hoshinoniji Hoshinoniji,(Shotaro Ishimori),1977,Girls' Comics,0,NULL
16867,THE DOG WORLD serialization endedTHE DOG WORLD;The Dog World;;The Dog World The Dog World The Dog World,(Shotaro Ishimori),1976,Weekly Shonen Sunday,0,NULL
16767,Shiawase-kun serialization ended;;;;;Shiawase-kun;Shiawase-kun;Shiawase-kun Shiawase-kun Shiawase-kun,(Shotaro Ishimori),1967,Weekly Shonen Magazine,0,NULL
38509,The Seven Riders' Final Great Battle! One-shot Seven Riders' Final Great Battle!,Original story (Shotaro Ishimori) [Illustrations: Norio Narii],1975,TV Magazine,0,NULL
16487,seven black crows;;;;;Shichiwa black crows;Shichiwa black crows;seven black crows Shichiwa black crows,(Shotaro Ishimori),NULL,NULL,0,NULL
16774,One-shot of Shinobi no Kage;;;;; Shinobi no Kage; Shinobi no Kage; Shinobi no Kage Shinobi no Kage,(Shotaro Ishimori),1962,Boys Book,0,NULL
16775,One-shot of the dead man user; ...,(Shotaro Ishimori),1967,Weekly Shonen Magazine Special Edition [1966-1972],0,NULL
16776,"Shakushain, the person who passed by next door;;;;;; Shakushain, the person who passed by next door; Shakushain, the person who passed by next door; Shakushain, the person who passed by next door; Shakushain, the person who passed by next door",(Shotaro Ishimori),NULL,NULL,0,NULL
16777,Shamaikuru Sabu and Ichi Torimono Hikae One-shot Shamaikuru; Sabu and Ichi Torimono Hikae;; Shamaikuru; Sabu and Ichi Torimono Hikae Shamaikuru Shamaikuru Sabu and Ichi Torimono Hikae Sabu and Ichi Torimono Hikae,(Shotaro Ishimori),NULL,Weekly Shonen Sunday Special Edition [1959-1977],0,NULL
16779,Sharaku;;;;;; Sharaku; Sharaku; Sharaku Sharaku,(Shotaro Ishimori),NULL,NULL,0,NULL
16781,Surr surr surr;;;;; Surr surr surr; Surr surr surr; Surr surr surr surr,(Shotaro Ishimori),NULL,NULL,0,NULL
16784,"Chapter theory, Tokiwa-so, spring; ...",(Shotaro Ishimori),NULL,NULL,0,NULL
16785,Shotaro's Fantasy World Jun;;;;;Shotaro's Fantasy World Jun;Shotaro's Fantasy World Jun Shotaro's Fantasy World Jun Shotaro's Fantasy World Jun,(Shotaro Ishimori),NULL,NULL,0,NULL
16566,Shounen Doumei [Boys' Edition] Serialization Ended Shounen Doumei; Shounen Doumei;; NEW BOY SCOUT; Shounen Doumei; Shounen Edition Shounen Doumei Shounen Doumei,(Shotaro Ishimori),1962,boy,0,NULL
60039,Shonen Doumei [Asahi Elementary School Newspaper Edition] Serialization Ended Shonen Doumei; Shonen Doumei;; Shonen Doumei; Asahi Elementary School Newspaper Edition Shonen Doumei Shonen Doumei,(Shotaro Ishimori),1967,Asahi Elementary School Newspaper,0,NULL
16789,Short short short;;;;;short short short;short short short;short short short short short short short short short short short,(Shotaro Ishimori),NULL,NULL,0,NULL
16489,white camel;;;;;white camel;white camel;white camel white camel white camel,(Shotaro Ishimori),NULL,NULL,0,NULL
16791,Sexual training Sexual training; Shirokuro-do;; Shirokuro-do Shirokuro-do Shirokuro-do,(Shotaro Ishimori),1984,COMIC Nostradamus,0,NULL
16510,The story of the white rose;;;;;The story of the white rose;The story of the white rose;The story of the white rose,(Shotaro Ishimori),NULL,NULL,0,NULL
